Country,Indicator,Year,Sex,Age,Value
Global,Estimated number of people living with HIV,1993,Female,Age 5-9,"80,000"
Global,Estimated number of people living with HIV,1993,Male,Age 0-14,"430,000"
Global,Estimated number of people living with HIV,1993,Male,Age 0-19,"630,000"
Global,Estimated number of people living with HIV,1993,Male,Age 0-4,"340,000"
Global,Estimated number of people living with HIV,1993,Male,Age 0-9,"420,000"
Global,Estimated number of people living with HIV,1993,Male,Age 10-14,"9,900"
Global,Estimated number of people living with HIV,1993,Male,Age 10-19,"200,000"
Global,Estimated number of people living with HIV,1993,Male,Age 15-19,"190,000"
Global,Estimated number of people living with HIV,1993,Male,Age 5-9,"81,000"
Global,Estimated number of people living with HIV,1994,Both,Age 0-14,"1,010,000"
Global,Estimated number of people living with HIV,1994,Both,Age 0-19,"1,860,000"
Global,Estimated number of people living with HIV,1994,Both,Age 0-4,"770,000"
Global,Estimated number of people living with HIV,1994,Both,Age 0-9,"980,000"
Global,Estimated number of people living with HIV,1994,Both,Age 10-14,"30,000"
Global,Estimated number of people living with HIV,1994,Both,Age 10-19,"880,000"
Global,Estimated number of people living with HIV,1994,Both,Age 15-19,"850,000"
Global,Estimated number of people living with HIV,1994,Both,Age 5-9,"210,000"
Global,Estimated number of people living with HIV,1994,Female,Age 0-14,"500,000"
Global,Estimated number of people living with HIV,1994,Female,Age 0-19,"1,150,000"
Global,Estimated number of people living with HIV,1994,Female,Age 0-4,"380,000"
Global,Estimated number of people living with HIV,1994,Female,Age 0-9,"480,000"
Global,Estimated number of people living with HIV,1994,Female,Age 10-14,"15,000"
Global,Estimated number of people living with HIV,1994,Female,Age 10-19,"670,000"
Global,Estimated number of people living with HIV,1994,Female,Age 15-19,"650,000"
Global,Estimated number of people living with HIV,1994,Female,Age 5-9,"100,000"
Global,Estimated number of people living with HIV,1994,Male,Age 0-14,"510,000"
Global,Estimated number of people living with HIV,1994,Male,Age 0-19,"710,000"
Global,Estimated number of people living with HIV,1994,Male,Age 0-4,"390,000"
Global,Estimated number of people living with HIV,1994,Male,Age 0-9,"500,000"
Global,Estimated number of people living with HIV,1994,Male,Age 10-14,"15,000"
Global,Estimated number of people living with HIV,1994,Male,Age 10-19,"210,000"
Global,Estimated number of people living with HIV,1994,Male,Age 15-19,"200,000"
Global,Estimated number of people living with HIV,1994,Male,Age 5-9,"110,000"
Global,Estimated number of people living with HIV,1995,Both,Age 0-14,"1,170,000"
Global,Estimated number of people living with HIV,1995,Both,Age 0-19,"2,060,000"
Global,Estimated number of people living with HIV,1995,Both,Age 0-4,"860,000"
Global,Estimated number of people living with HIV,1995,Both,Age 0-9,"1,120,000"
Global,Estimated number of people living with HIV,1995,Both,Age 10-14,"46,000"
Global,Estimated number of people living with HIV,1995,Both,Age 10-19,"940,000"
Global,Estimated number of people living with HIV,1995,Both,Age 15-19,"890,000"
Global,Estimated number of people living with HIV,1995,Both,Age 5-9,"270,000"
Global,Estimated number of people living with HIV,1995,Female,Age 0-14,"580,000"
Global,Estimated number of people living with HIV,1995,Female,Age 0-19,"1,270,000"
Global,Estimated number of people living with HIV,1995,Female,Age 0-4,"420,000"
Global,Estimated number of people living with HIV,1995,Female,Age 0-9,"550,000"
Global,Estimated number of people living with HIV,1995,Female,Age 10-14,"23,000"
Global,Estimated number of people living with HIV,1995,Female,Age 10-19,"720,000"
Global,Estimated number of people living with HIV,1995,Female,Age 15-19,"690,000"
Global,Estimated number of people living with HIV,1995,Female,Age 5-9,"130,000"
Global,Estimated number of people living with HIV,1995,Male,Age 0-14,"590,000"
Global,Estimated number of people living with HIV,1995,Male,Age 0-19,"790,000"
Global,Estimated number of people living with HIV,1995,Male,Age 0-4,"430,000"
Global,Estimated number of people living with HIV,1995,Male,Age 0-9,"570,000"
Global,Estimated number of people living with HIV,1995,Male,Age 10-14,"23,000"
Global,Estimated number of people living with HIV,1995,Male,Age 10-19,"220,000"
Global,Estimated number of people living with HIV,1995,Male,Age 15-19,"200,000"
Global,Estimated number of people living with HIV,1995,Male,Age 5-9,"140,000"
Global,Estimated number of people living with HIV,1996,Both,Age 0-14,"1,330,000"
Global,Estimated number of people living with HIV,1996,Both,Age 0-19,"2,250,000"
Global,Estimated number of people living with HIV,1996,Both,Age 0-4,"930,000"
Global,Estimated number of people living with HIV,1996,Both,Age 0-9,"1,260,000"
Global,Estimated number of people living with HIV,1996,Both,Age 10-14,"66,000"
Global,Estimated number of people living with HIV,1996,Both,Age 10-19,"990,000"
Global,Estimated number of people living with HIV,1996,Both,Age 15-19,"920,000"
Global,Estimated number of people living with HIV,1996,Both,Age 5-9,"330,000"
Global,Estimated number of people living with HIV,1996,Female,Age 0-14,"660,000"
Global,Estimated number of people living with HIV,1996,Female,Age 0-19,"1,380,000"
Global,Estimated number of people living with HIV,1996,Female,Age 0-4,"460,000"
Global,Estimated number of people living with HIV,1996,Female,Age 0-9,"620,000"
Global,Estimated number of people living with HIV,1996,Female,Age 10-14,"33,000"
Global,Estimated number of people living with HIV,1996,Female,Age 10-19,"750,000"
Global,Estimated number of people living with HIV,1996,Female,Age 15-19,"720,000"
Global,Estimated number of people living with HIV,1996,Female,Age 5-9,"160,000"
Global,Estimated number of people living with HIV,1996,Male,Age 0-14,"670,000"
Global,Estimated number of people living with HIV,1996,Male,Age 0-19,"870,000"
Global,Estimated number of people living with HIV,1996,Male,Age 0-4,"470,000"
Global,Estimated number of people living with HIV,1996,Male,Age 0-9,"640,000"
Global,Estimated number of people living with HIV,1996,Male,Age 10-14,"33,000"
Global,Estimated number of people living with HIV,1996,Male,Age 10-19,"230,000"
Global,Estimated number of people living with HIV,1996,Male,Age 15-19,"200,000"
Global,Estimated number of people living with HIV,1996,Male,Age 5-9,"170,000"
Global,Estimated number of people living with HIV,1997,Both,Age 0-14,"1,490,000"
Global,Estimated number of people living with HIV,1997,Both,Age 0-19,"2,420,000"
Global,Estimated number of people living with HIV,1997,Both,Age 0-4,"1,000,000"
Global,Estimated number of people living with HIV,1997,Both,Age 0-9,"1,400,000"
Global,Estimated number of people living with HIV,1997,Both,Age 10-14,"92,000"
Global,Estimated number of people living with HIV,1997,Both,Age 10-19,"1,030,000"
Global,Estimated number of people living with HIV,1997,Both,Age 15-19,"940,000"
Global,Estimated number of people living with HIV,1997,Both,Age 5-9,"400,000"
Global,Estimated number of people living with HIV,1997,Female,Age 0-14,"730,000"
Global,Estimated number of people living with HIV,1997,Female,Age 0-19,"1,470,000"
Global,Estimated number of people living with HIV,1997,Female,Age 0-4,"490,000"
Global,Estimated number of people living with HIV,1997,Female,Age 0-9,"690,000"
Global,Estimated number of people living with HIV,1997,Female,Age 10-14,"46,000"
Global,Estimated number of people living with HIV,1997,Female,Age 10-19,"780,000"
Global,Estimated number of people living with HIV,1997,Female,Age 15-19,"740,000"
Global,Estimated number of people living with HIV,1997,Female,Age 5-9,"200,000"
Global,Estimated number of people living with HIV,1997,Male,Age 0-14,"750,000"
Global,Estimated number of people living with HIV,1997,Male,Age 0-19,"950,000"
Global,Estimated number of people living with HIV,1997,Male,Age 0-4,"510,000"
Global,Estimated number of people living with HIV,1997,Male,Age 0-9,"710,000"
Global,Estimated number of people living with HIV,1997,Male,Age 10-14,"47,000"
Global,Estimated number of people living with HIV,1997,Male,Age 10-19,"250,000"
Global,Estimated number of people living with HIV,1997,Male,Age 15-19,"200,000"
Global,Estimated number of people living with HIV,1997,Male,Age 5-9,"200,000"
Global,Estimated number of people living with HIV,1998,Both,Age 0-14,"1,640,000"
Global,Estimated number of people living with HIV,1998,Both,Age 0-19,"2,590,000"
Global,Estimated number of people living with HIV,1998,Both,Age 0-4,"1,050,000"
Global,Estimated number of people living with HIV,1998,Both,Age 0-9,"1,520,000"
Global,Estimated number of people living with HIV,1998,Both,Age 10-14,"130,000"
Global,Estimated number of people living with HIV,1998,Both,Age 10-19,"1,070,000"
Global,Estimated number of people living with HIV,1998,Both,Age 15-19,"950,000"
Global,Estimated number of people living with HIV,1998,Both,Age 5-9,"470,000"
Global,Estimated number of people living with HIV,1998,Female,Age 0-14,"810,000"
Global,Estimated number of people living with HIV,1998,Female,Age 0-19,"1,560,000"
Global,Estimated number of people living with HIV,1998,Female,Age 0-4,"520,000"
Global,Estimated number of people living with HIV,1998,Female,Age 0-9,"750,000"
Global,Estimated number of people living with HIV,1998,Female,Age 10-14,"62,000"
Global,Estimated number of people living with HIV,1998,Female,Age 10-19,"810,000"
Global,Estimated number of people living with HIV,1998,Female,Age 15-19,"750,000"
Global,Estimated number of people living with HIV,1998,Female,Age 5-9,"230,000"
Global,Estimated number of people living with HIV,1998,Male,Age 0-14,"830,000"
Global,Estimated number of people living with HIV,1998,Male,Age 0-19,"1,030,000"
Global,Estimated number of people living with HIV,1998,Male,Age 0-4,"530,000"
Global,Estimated number of people living with HIV,1998,Male,Age 0-9,"770,000"
Global,Estimated number of people living with HIV,1998,Male,Age 10-14,"63,000"
Global,Estimated number of people living with HIV,1998,Male,Age 10-19,"260,000"
Global,Estimated number of people living with HIV,1998,Male,Age 15-19,"200,000"
Global,Estimated number of people living with HIV,1998,Male,Age 5-9,"240,000"
Global,Estimated number of people living with HIV,1999,Both,Age 0-14,"1,790,000"
Global,Estimated number of people living with HIV,1999,Both,Age 0-19,"2,750,000"
Global,Estimated number of people living with HIV,1999,Both,Age 0-4,"1,090,000"
Global,Estimated number of people living with HIV,1999,Both,Age 0-9,"1,630,000"
Global,Estimated number of people living with HIV,1999,Both,Age 10-14,"160,000"
Global,Estimated number of people living with HIV,1999,Both,Age 10-19,"1,120,000"
Global,Estimated number of people living with HIV,1999,Both,Age 15-19,"950,000"
Global,Estimated number of people living with HIV,1999,Both,Age 5-9,"540,000"
Global,Estimated number of people living with HIV,1999,Female,Age 0-14,"890,000"
Global,Estimated number of people living with HIV,1999,Female,Age 0-19,"1,640,000"
Global,Estimated number of people living with HIV,1999,Female,Age 0-4,"540,000"
Global,Estimated number of people living with HIV,1999,Female,Age 0-9,"800,000"
Global,Estimated number of people living with HIV,1999,Female,Age 10-14,"82,000"
Global,Estimated number of people living with HIV,1999,Female,Age 10-19,"830,000"
Global,Estimated number of people living with HIV,1999,Female,Age 15-19,"750,000"
Global,Estimated number of people living with HIV,1999,Female,Age 5-9,"270,000"
Global,Estimated number of people living with HIV,1999,Male,Age 0-14,"910,000"
Global,Estimated number of people living with HIV,1999,Male,Age 0-19,"1,110,000"
Global,Estimated number of people living with HIV,1999,Male,Age 0-4,"550,000"
Global,Estimated number of people living with HIV,1999,Male,Age 0-9,"830,000"
Global,Estimated number of people living with HIV,1999,Male,Age 10-14,"83,000"
Global,Estimated number of people living with HIV,1999,Male,Age 10-19,"290,000"
Global,Estimated number of people living with HIV,1999,Male,Age 15-19,"200,000"
Global,Estimated number of people living with HIV,1999,Male,Age 5-9,"270,000"
Global,Estimated number of people living with HIV,2000,Both,Age 0-14,"1,930,000"
Global,Estimated number of people living with HIV,2000,Both,Age 0-19,"2,890,000"
Global,Estimated number of people living with HIV,2000,Both,Age 0-4,"1,120,000"
Global,Estimated number of people living with HIV,2000,Both,Age 0-9,"1,720,000"
Global,Estimated number of people living with HIV,2000,Both,Age 10-14,"210,000"
Global,Estimated number of people living with HIV,2000,Both,Age 10-19,"1,170,000"
Global,Estimated number of people living with HIV,2000,Both,Age 15-19,"960,000"
Global,Estimated number of people living with HIV,2000,Both,Age 5-9,"600,000"
Global,Estimated number of people living with HIV,2000,Female,Age 0-14,"950,000"
Global,Estimated number of people living with HIV,2000,Female,Age 0-19,"1,700,000"
Global,Estimated number of people living with HIV,2000,Female,Age 0-4,"550,000"
Global,Estimated number of people living with HIV,2000,Female,Age 0-9,"850,000"
Global,Estimated number of people living with HIV,2000,Female,Age 10-14,"100,000"
Global,Estimated number of people living with HIV,2000,Female,Age 10-19,"860,000"
Global,Estimated number of people living with HIV,2000,Female,Age 15-19,"750,000"
Global,Estimated number of people living with HIV,2000,Female,Age 5-9,"300,000"
Global,Estimated number of people living with HIV,2000,Male,Age 0-14,"980,000"
Global,Estimated number of people living with HIV,2000,Male,Age 0-19,"1,180,000"
Global,Estimated number of people living with HIV,2000,Male,Age 0-4,"570,000"
Global,Estimated number of people living with HIV,2000,Male,Age 0-9,"870,000"
